종목명,제목_전처리,sentiment_binary
LG생활건강,만약 주변에 원수가 있거든,1
LG생활건강,수달님 보고싶읍니다,1
LG생활건강,현금부자들은 몰빵해도 되겠다,1
LG생활건강,적정주가,-1
LG생활건강,다음주 조금 오른다고 팔고 나가지마라,1
LG생활건강,매출줄고 구조조정하면서 기부금,1
LG생활건강,투자자보호를 위한 첫 걸음을 시작 했습니다,1
LG생활건강,년을 기다려봐라,1
LG생활건강,요즘 화장품 회사가 머이리 많냐,1
LG생활건강,돈도 못처벌면서 대체 기부는왜하냐,1
LG생활건강,얘네 기부금 늘었다는데 정신나갔네,1
LG생활건강,엘지생건의 최대 문제,1
LG생활건강,음료사업부 빨리 매각해서 재정비해라,1
LG생활건강,아직도 중국몽에 빠졌냐,1
LG생활건강,다음주에 무조건 이거 간당,1
LG생활건강,느껴지나요 이넘의 희망 고문러 들에게 팩폭,1
LG생활건강,모건 형님들이 그러더라,1
LG생활건강,저만 느껴지나요,1
LG생활건강,월요일,-1
LG생활건강,얘들아 이상하지않니,1
LG생활건강,온 우주의 기운이 생건을 가르키네,1
LG생활건강,어딜 가도 중국어 들려 기분탓 아니었다 일본,1
LG생활건강,중일싸움에 어부지리 오질듯,1
LG생활건강,대차잔고 만주,-1
LG생활건강,저만느껴지나요,1
LG생활건강,환율이 오르면,-1
LG생활건강,절대 안간다,-1
LG생활건강,뉴스떳다지금,-1
LG생활건강,연말만원,-1
LG생활건강,연기금,-1
LG생활건강,막오를거 같지,-1
LG생활건강,생암 목표가 만 분기 호실적 예상,1
LG생활건강,형이다 오늘이 에 팔수있는 거의 마지막날이,1
LG생활건강,다른화장품주는 오르는데 생건은,1
LG생활건강,삼성 하닉 엄청 떨어지는데 생건 잘하넹,1
LG생활건강,중꿔,-1
LG생활건강,형이 말했제 에서 팔라고,1
LG생활건강,연기금 운용사,-1
LG생활건강,분기 역대급적자는 넘어야할산이다,1
LG생활건강,아모레,-1
LG생활건강,LG,-1
LG생활건강,형이 에서 팔라했제,1
LG생활건강,지방애들아,-1
LG생활건강,으따 AI 기술주 거품이,1
LG생활건강,오늘 우리는 평소대로 하는데,1
LG생활건강,이런 호재에 안오르면,1
LG생활건강,필독,-1
LG생활건강,중국 일본 여행 안가고한국으로,1
LG생활건강,주워 담아라,-1
LG생활건강,여기서 조롱하는 뇸은 대가 쟤슈없을,1
LG생활건강,장대양봉 다음은 음봉,1
LG생활건강,요즘 미장폭락이 잦다,1
LG생활건강,힌트준다 개장하면 삭제함,1
LG생활건강,미장폭락,-1
LG생활건강,어제 대충 오르니 행복했지 오늘 함 디져봐,1
LG생활건강,일단 팔고,-1
LG생활건강,분기 실적도개판이면,1
LG생활건강,년 방일 중국인 데이터,1
LG생활건강,지금 환율 한일령 반사이이익으로,1
LG생활건강,하루 짜리 잔치로 제발 끝나지 말아라,1
LG생활건강,구조조정,-1
LG생활건강,다카이치 짱 아리가토,-1
LG생활건강,충돌 갈등을 기회로 국내 관광업,1
LG생활건강,연기금계속매도 대차잔고증가,1
LG생활건강,아직도 비싸,-1
LG생활건강,큰일났네,-1
LG생활건강,엔씨소프트나락가는거보니,1
LG생활건강,이제 시작이다,-1
LG생활건강,Lg생활건강오르면,1
LG생활건강,낼부터 마넌대 안착이다,1
LG생활건강,회사 이 꼬라지 만들어 놓고 버티는,1
LG생활건강,야금 야금,-1
LG생활건강,양봉떳으니 다음은 음봉이다,1
LG생활건강,다시 만원으로 내려온다,1
LG생활건강,공매 몸사린다,-1
LG생활건강,이게 나다 하는사람 들어와라,1
LG생활건강,좋은 반등 캔들이 떴네요,1
LG생활건강,공매 세력의 저지선 만원,1
LG생활건강,대신증권이 만 간다고하잖냐,1
LG생활건강,다시 풀매수했다,1
LG생활건강,선주는 보아라,-1
LG생활건강,이럴때 회사는,-1
LG생활건강,개인들이 안되는이유임,1
LG생활건강,졸라 잘버티네 생건이 대장이냐,1
LG생활건강,숏커버링,-1
LG생활건강,만 위에서부터,-1
LG생활건강,간다고 또 설레고들있네 형 말들어,1
LG생활건강,여기오지마세요 제발,1
LG생활건강,연기금 대차잔고 감소,1
LG생활건강,얘덜아,-1
LG생활건강,차트 웃기네,-1
LG생활건강,극비리에 한 액면분할 때문에 고생들이,1
LG생활건강,그렇구나,-1
LG생활건강,매수 적기다,-1
LG생활건강,만원 황금주에서 만원대 꼴등,1
LG생활건강,와 주가 왜 이모양임,1
LG생활건강,삼전 사,-1
LG생활건강,흐름 보니까,-1
LG생활건강,기다렸다,-1
LG생활건강,뭐여 그거여,-1
LG생활건강,신한에서 숏커버링,1
LG생활건강,연기금아,-1
LG생활건강,차전인가,-1
LG생활건강,속보 중국이 일본 화장품에 대한 수,1
LG생활건강,이번 상승랠리는 뚫는다,1
LG생활건강,외인z나들어온다,1
LG생활건강,병무형이다 원 에 일부 정리했다,1
LG생활건강,좋은 징조닷,-1
LG생활건강,외국인 기관 매수 시작,1
LG생활건강,호가창 아주 장난을 치네,1
LG생활건강,이개잡주는 치고빠지길 잘해야된다,1
LG생활건강,중국 한국 원탑이,1
LG생활건강,월봉보면,-1
LG생활건강,마지막새일,-1
LG생활건강,자사주 소각해라,-1
LG생활건강,아모레로 갈아타라,-1
LG생활건강,외인들 z나들어오는거보니,1
LG생활건강,선주야 허리업,-1
LG생활건강,에서 팔라했제,-1
LG생활건강,형들 또 존버했네 했어,1
LG생활건강,원 매도 하신분이 승자 같네요,1
LG생활건강,이정도 가격에만,-1
LG생활건강,사니까,-1
LG생활건강,잔치 끝났나,-1
LG생활건강,개잡주 풀매도했다,1
LG생활건강,중국도 일본 안가고 일본도 중국 안가고,1
LG생활건강,궁금한게 단위로 매입하고 한두주로 매,1
LG생활건강,잔치 끝났다,-1
LG생활건강,배당 만원정도 준다고 공시하면 숏커버링 엄,1
LG생활건강,지켜봐야겠네요,-1
LG생활건강,형림들 왜갑자기 파셈,1
LG생활건강,분기 구조조정마무리구간에,1
LG생활건강,외국인성하고 기관성 심기 건드리지 믈자,1
LG생활건강,억 수익중,-1
LG생활건강,일본이 큰일했네,1
LG생활건강,lg 그룹은 자긍심도 없는 겁니까,1
LG생활건강,내가 숏커버링 온다했지,1
LG생활건강,만 무적권 간다,-1
LG생활건강,눈물이 납니다,-1
LG생활건강,불기둥 다음엔 음봉,1
LG생활건강,이재명 시진핑 더후,1
LG생활건강,쑈 하지말고,-1
LG생활건강,내가 팔면 올라,1
LG생활건강,미쳤네,-1
LG생활건강,바닥쳤자나 들아,1
SKC,진심 재공시를 기대한거임,1
SKC,딱보면 모르나,-1
SKC,사나이 박춘배다,-1
SKC,개월 장난하냐,-1
SKC,사실무근 튀자,-1
SKC,장마감 후 공시,1
SKC,글라스기판은 고객사 인증 프로세스를 시,1
SKC,공시 실망감으로 내일은 개급이냐,1
SKC,와 풍문공시 아직도 안내는거봐,1
SKC,가면안돼,-1
SKC,개잡주,-1
SKC,정규장 기준 음봉,-1
SKC,풍문 재공시를 기대한다는것 부터가,1
SKC,결국 공시 언급,-1
SKC,코스피 상태보니,-1
SKC,한 주사놓고 징징거리는 신용쟁이들,1
SKC,거래도 없고isc 인수 하는 그날 부,1
SKC,고객사 시제품 긍정결과,1
SKC,코스피 불장일때는,1
SKC,ISC가 가면,-1
SKC,SKC 유리기판 유리기판 선대인소장,1
SKC,LG엔솔동박,-1
SKC,거래량 없이,-1
SKC,글라스기판은 고객사 인증 프로세스를 시작,1
SKC,삼성전기가 정답이었다,1
SKC,신용 개미들은 쫄리겠네,1
SKC,놀리기도 지겹다,-1
SKC,예상 그대로네,-1
SKC,오늘은 이차전지주,1
SKC,내가 튀라고,-1
SKC,유리기판,-1
SKC,시초매도,-1
SKC,기대감제로,-1
SKC,만 깨지겠네,-1
SKC,오늘 딱보니,-1
SKC,일단튀고,-1
SKC,갭하락은 프로 기본,1
SKC,분기실적 예상치는 부합될만하네요,1
SKC,반등은 꼴찌,-1
SKC,SKC 목표주가 분석 리포트,1
SKC,아니 회장님,-1
SKC,유리기판의 사용처,1
SKC,우울하구만,-1
SKC,재료보다 수급의 문제일까,1
SKC,월 마지막주,-1
SKC,진짜,-1
SKC,년까지 소액넣고 길게봐라 세력은,1
SKC,월봉 양봉마감 못하면,1
SKC,이개잡주는 할줄 아는게 없당,1
SKC,월요일에 원에 사서,1
SKC,더오를줄,-1
SKC,현금을 확보하며,1
SKC,러시아 우크라이나 종전 랠리,1
SKC,나스닥 애매하네,-1
SKC,오늘 미장 과연,-1
SKC,망해라,-1
SKC,역시 거품잔뜩낀 기술주,1
SKC,혹시 아시는분,-1
SKC,이번에는 당할 수 없다,1
SKC,다른 종목들은,-1
SKC,불과 며칠전에,-1
SKC,내평단,-1
SKC,다시 매수타점 도달,1
SKC,공포,-1
SKC,공시도 없는게 회사냐,1
SKC,형들 원 안올줄알았는데,1
SKC,Skc,-1
SKC,이 종목,-1
SKC,공매빨래방이지,-1
SKC,개미가 사랑하는 주식 위,1
SKC,홍보,-1
SKC,떨어질땐 등,-1
SKC,알람 설정,-1
SKC,SKC만 큰일난 이유,1
SKC,고객사 양산샘플 퀄테스트,1
SKC,공매도는 결국 상승의 밑거름일뿐 결국엔,1
SKC,개미들아 나가랬더니,1
SKC,공매견들,-1
SKC,글래회사라해자나,1
SKC,누가먼저,-1
SKC,동박 재공시,-1
SKC,신이있다면,-1
SKC,형들 내가 말햇자나,1
SKC,오늘이 마지막 저점이라구,1
SKC,장중 시가도 못 가네요,1
SKC,앗 물려따,-1
SKC,동머리 안드로 구걸 근거,1
SKC,모든 투자의 책임은 본인에게 있다,1
SKC,년 실적 찾아보니,1
SKC,sk넥실리스,-1
SKC,폭락장일수록 개미 매수한 종목은 지수 올,1
SKC,AI몰빵팀장이다 이눔은 자에 사야지,1
SKC,긍정결과,-1
SKC,만원에 돌아온다했는데,1
SKC,빠질땐,-1
SKC,금감원장님 위원장님,1
SKC,욕박에 안나오네,1
SKC,파동이 때문에 또 개처물림,1
SKC,니도,-1
SKC,에효 다시 만원 가자,1
SKC,만까지 가겠다 나야뭐,1
SKC,글라스기판은 조지아 공장에서 첫 양산 샘,1
SKC,조강지처도 원위치 안하냐,1
SKC,형들 가스라이팅이라고 알아,1
SKC,SKC가 세계 최초 상업화를 추진하고 있,1
SKC,만원 손절,-1
SKC,마지막 저점,-1
SKC,유상증자 가능성,-1
SKC,형들 지금부터라도 주식창 보지마,1
SKC,롯데바바,-1
SKC,롯데,-1
SKC,찐 같은종목,-1
SKC,난 보면서 항상 신기한게,1
SKC,병우유이형 살아있어,1
SKC,개한민국 주식은 집구석 말아먹는다,1
SKC,만원 꼭지에 담그고,1
SKC,오늘이 마지막 저가 매수 기회,1
SKC,이상 하락했어요,-1
SKC,드러운 종목,-1
SKC,삼성전기 봐봐,-1
SKC,요번 코스피 조정 할때 만원 한번 째려본다,1
SKC,빙구들,-1
SKC,유리간판 꿈깨라 멍충이,1
SKC,역시,-1
SKC,제발 몽충하면 제 글을 보면,1
SKC,아이고,-1
SKC,팔아랬잖아,-1
SKC,으그 신용쉬리들,1
SKC,이거 잡주네,-1
SKC,또 블랙프라이데이,-1
SKC,형들 나 한테 뭐라하지마,1
SKC,반등자리,-1
SKC,에프장에서 매수하신분,1
SKC,삼가 고인의 명복을 빕니다,1
SKC,슬슬,-1
SKC,유리기판 있긴함,1
SKC,다시말하지만,-1
SKC,제발,-1
SKC,skc,-1
SKC,언제갈래,-1
SKC,SK온 EVE 합작공장 지분 맞교환 옌청,1
SKC,하루에 글 번 이상 올리는 사람은,1
SKC,차단 참 좋다 ama 어험 도 차단,1
SKC,ama,-1
SKC,아이고 이렇게펙트 말해주는대도,1
SKC,그냥,-1
SKC,이 잡주,-1
SKC,내일은만깨지는날,1
SKC,다나가라고,-1
SKC,형들 봐봐,-1
SKC,형의 문제점은,-1
SKC,후딱들팔어,-1
SKC,낼지수빠짐 자본다리,1
SKC,저 형 왜저래,-1
SKC,썩은나무에풀한포기자라것나,1
SKC,이건 머 와우,-1
SKC,형들 내일올게,-1
SKC,조용한 움직임,-1
SKC,형들 희망품지마,1
SKC,외계인들 들어오기시작한다,1
SKC,근데형들 내가 팩트 체크하나만 해줄게,1
SKC,유리기판 잘되고 있고 동박 잘팔리고 있는,1
SKC,결과확보 글라스 기판 샘플 고객사,1
SKC,형들 지금이라도,-1
SKC,동박만톤엿바까믓어요,-1
SKC,외인매수 천개 뻥카인듯,1
SKC,여전하네 이종목은,-1
SKC,미선물 대,-1
SKC,프로 올랏죠,-1
SKC,일선 뚫고 조정중이네,1
SKC,곧상패각이나,-1
SK바이오사이언스,진짜 이개잡주,-1
SK바이오사이언스,다 알려줬다잉,-1
SK바이오사이언스,지금,-1
SK바이오사이언스,에들어왔는데 죽고싶네요,1
SK바이오사이언스,과감한 결단으로,-1
SK바이오사이언스,오늘도 개인만 매수중,1
SK바이오사이언스,공매도 주작질 주식임,1
SK바이오사이언스,원까진,-1
SK바이오사이언스,니들이 왜 돈을 잃는 줄 알아,1
SK바이오사이언스,겨울이 다가옵니다,-1
SK바이오사이언스,만원,-1
SK바이오사이언스,또 이번주 만 깨지는거 걱정 해야하나,1
SK바이오사이언스,월초에,-1
SK바이오사이언스,단타,-1
SK바이오사이언스,진행중인 임상,-1
SK바이오사이언스,역시나,-1
SK바이오사이언스,일선 매도,-1
SK바이오사이언스,대장은 어디,-1
SK바이오사이언스,팜은 올라가고,1
SK바이오사이언스,제발,-1
SK바이오사이언스,조류독감감염자 첫사망,1
SK바이오사이언스,미장,-1
SK바이오사이언스,지하실,-1
SK바이오사이언스,Jp모건,-1
SK바이오사이언스,조류독감공포,-1
SK바이오사이언스,개인이 사서,-1
SK바이오사이언스,담주 신고가,-1
SK바이오사이언스,십상보겠다공,-1
SK바이오사이언스,매출은 늘어났는데 영업이익은,1
SK바이오사이언스,와 공매잔고 장난아니네,1
SK바이오사이언스,잘 먹었습니다,-1
SK바이오사이언스,주식 년차 주말 마음편히 보내십시오,1
SK바이오사이언스,국내산 찰리멍거 투입,1
SK바이오사이언스,이런날 보합 고맙다,1
SK바이오사이언스,주식년차 올해의픽 종목은 역시 하락장에서,1
SK바이오사이언스,원 재차 뚫으러 가자,1
SK바이오사이언스,공매도 들이 바글,-1
SK바이오사이언스,두산에너빌리티 다른거 다 내릴 때 혼자 오르더군요,1
SK바이오사이언스,긴급속보 유행병,-1
SK바이오사이언스,이제다시 꿈의가격,1
SK바이오사이언스,독감 환자가 증가 중입니다,1
SK바이오사이언스,Sk,-1
SK바이오사이언스,공매치고 야금야금 맛있게 상환,1
SK바이오사이언스,바사 특성상,-1
SK바이오사이언스,제약 바이오의 날이 오고있는데,1
SK바이오사이언스,오늘,-1
SK바이오사이언스,잘죽어라,-1
SK바이오사이언스,강호동의 어록,-1
SK바이오사이언스,제의 삼바,-1
SK바이오사이언스,일봉추세가,-1
SK바이오사이언스,마지막으로 얘기해준다,1
SK바이오사이언스,진짜,-1
SK바이오사이언스,팔아쳐먹을 사람들 필요하니,1
SK바이오사이언스,어제 저점 싸다고 말씀 드렸습니다,1
SK바이오사이언스,단타 맛집,-1
SK바이오사이언스,절대 접근불가 종목,1
SK바이오사이언스,반등 수준 차라리 보합 또는,1
SK바이오사이언스,징허다,-1
SK바이오사이언스,알바들 삽친다,-1
SK바이오사이언스,주식 년차 제가 수없이 강조드렸습니다,1
